,ETH,aret,aret_1,total_return_5y,volatility_5y,max_drawdown_5y
2018-02-13,833.7791837295838,-0.03357824407415044,0.9664217559258496,,,
2018-02-14,915.076543018882,0.09750466415537806,1.097504664155378,,,
2018-02-15,928.2935214045194,0.01444357686411002,1.01444357686411,,,
2018-02-16,934.6767104527536,0.006876261549877416,1.0068762615498774,,,
2018-02-17,964.2765079107336,0.031668487218047714,1.0316684872180477,,,
2018-02-18,915.0920469360246,-0.05100659465538082,0.9489934053446192,,,
2018-02-19,928.2902425457684,0.014422806595177917,1.014422806595178,,,
2018-02-20,902.9690554385094,-0.027277230705148314,0.9727227692948517,,,
2018-02-21,809.1296597083212,-0.10392315790336448,0.8960768420966355,,,
2018-02-22,812.4468626177468,0.004099717356327526,1.0040997173563275,,,
2018-02-23,864.6697536212578,0.0642785311955616,1.0642785311955616,,,
2018-02-24,828.7233989886703,-0.04157235115724045,0.9584276488427595,,,
2018-02-25,842.6280247519165,0.016778367523126114,1.0167783675231261,,,
2018-02-26,863.6502752378826,0.024948434977765332,1.0249484349777653,,,
2018-02-27,869.2632438249697,0.006499122096083498,1.0064991220960835,,,
2018-02-28,846.3652117960792,-0.02634188456897546,0.9736581154310245,,,
2018-03-01,855.6787797305122,0.011004195121239402,1.0110041951212394,,,
2018-03-02,850.4429895810156,-0.006118873429519445,0.9938811265704806,,,
2018-03-03,844.2552535175925,-0.007275897548960519,0.9927241024510395,,,
2018-03-04,843.7565763098702,-0.0005906711336939319,0.9994093288663061,,,
2018-03-05,840.1509954642488,-0.0042732476959056465,0.9957267523040944,,,
2018-03-06,808.4491332246333,-0.03773352934266028,0.9622664706573397,,,
2018-03-07,752.5931712474129,-0.06909026144221309,0.9309097385577869,,,
2018-03-08,699.1898984866136,-0.07095901849904385,0.9290409815009562,,,
2018-03-09,710.8916532666208,0.01673616109920273,1.0167361610992027,,,
2018-03-10,684.934340074043,-0.03651374027715926,0.9634862597228407,,,
2018-03-11,713.1953300017516,0.041260874618512355,1.0412608746185124,,,
2018-03-12,695.3142030222126,-0.025071850904428983,0.974928149095571,,,
2018-03-13,684.6415843660401,-0.015349346539713316,0.9846506534602867,,,
2018-03-14,608.3931488499501,-0.1113698572468309,0.8886301427531691,,,
2018-03-15,612.4435397197692,0.006657522158945328,1.0066575221589453,,,
2018-03-16,607.879487479319,-0.007452200806197684,0.9925477991938023,,,
2018-03-17,560.1094330840288,-0.07858474480423305,0.921415255195767,,,
2018-03-18,538.6905900543026,-0.038240461175223395,0.9617595388247766,,,
2018-03-19,555.0775482373977,0.03041998224146303,1.030419982241463,,,
2018-03-20,554.2098259834895,-0.0015632450937054232,0.9984367549062946,,,
2018-03-21,561.1465342247278,0.012516393459694797,1.0125163934596948,,,
2018-03-22,537.7059724380829,-0.041772621511473984,0.958227378488526,,,
2018-03-23,538.109029163154,0.0007495857322237232,1.0007495857322237,,,
2018-03-24,519.4855998398031,-0.03460902589260273,0.9653909741073973,,,
2018-03-25,519.3780445915389,-0.00020704182810327154,0.9997929581718967,,,
2018-03-26,487.5396120553992,-0.061301075137242034,0.938698924862758,,,
2018-03-27,449.0522524920757,-0.07894201540068946,0.9210579845993105,,,
2018-03-28,443.9491009578748,-0.011364271097361711,0.9886357289026383,,,
2018-03-29,385.3270956688641,-0.1320466809427624,0.8679533190572376,,,
2018-03-30,395.32626329061816,0.025949817010395115,1.0259498170103951,,,
2018-03-31,395.7963809578211,0.001189189059410678,1.0011891890594107,,,
2018-04-01,379.1235134110076,-0.042124861037044936,0.9578751389629551,,,
2018-04-02,384.8259822881638,0.015041190206987132,1.0150411902069871,,,
2018-04-03,415.7162339703384,0.08027070183385776,1.0802707018338578,,,
2018-04-04,380.28195959120734,-0.08523668667136852,0.9147633133286315,,,
2018-04-05,384.46448544618835,0.010998486121921447,1.0109984861219214,,,
2018-04-06,369.9138976693199,-0.037846376785574454,0.9621536232144255,,,
2018-04-07,383.4463608827352,0.03658273803357459,1.0365827380335746,,,
2018-04-08,396.9817555069704,0.03529931694507482,1.0352993169450748,,,
2018-04-09,398.77335502107474,0.00451305252508738,1.0045130525250874,,,
2018-04-10,412.6893456266917,0.03489699206428054,1.0348969920642805,,,
2018-04-11,427.3849460078481,0.035609352499372804,1.0356093524993728,,,
2018-04-12,488.60548934434905,0.14324450102502384,1.1432445010250238,,,
2018-04-13,488.9921812670856,0.0007914195218221565,1.0007914195218222,,,
2018-04-14,495.11291363236046,0.01251703524055281,1.0125170352405528,,,
2018-04-15,525.5274445398754,0.061429484204685636,1.0614294842046856,,,
2018-04-16,507.1103130958299,-0.03504504214840887,0.9649549578515911,,,
2018-04-17,498.467007649509,-0.01704423125129295,0.982955768748707,,,
2018-04-18,517.3740431959737,0.03793036501175817,1.0379303650117582,,,
2018-04-19,566.3920838512778,0.09474391168235852,1.0947439116823585,,,
2018-04-20,590.27192246768,0.042161321277704555,1.0421613212777046,,,
2018-04-21,600.2596767733208,0.01692059866897644,1.0169205986689764,,,
2018-04-22,617.2024078855728,0.028225669269218878,1.0282256692692189,,,
2018-04-23,636.3671638965957,0.03105100655176951,1.0310510065517695,,,
2018-04-24,705.0276448443027,0.10789444340164556,1.1078944434016456,,,
2018-04-25,613.7267252906634,-0.12949977241502653,0.8705002275849735,,,
